"name","dateEstablished","city","country","longitude","latitude"
"Jimmy John's","2019","Des Moines","US",-93.64542,41.54852
"Steak Escape","2019","Southaven","US",-89.9755,34.9623
"Maid-Rite","2019","West Des Moines","US",-93.74951,41.5975
"Perkins Restaurant & Bakery","2016","Bullhead City","US",-114.5974,35.1058
"Burger King","2017","Pensacola","US",-87.4249,30.3185
"Taco Bell","2019","Marion","US",-91.61915,42.02738
"Wendy's","2015","Alexandria","US",-77.1245,38.7215
"Carlos Quesadillas","2019","Ames","US",-93.62076,42.04943
"Culver's","2015","Saginaw","US",-83.9756,43.4854
"Domino's Pizza","2017","Bettendorf","US",-90.51805,41.55537
"McDonald's","2019","Bettendorf","US",-90.50172,41.57455
"Sonic Drive-In","2019","Platte City","US",-94.7655,39.3517
"Domino's Pizza","2015","Indianapolis","US",-86.2416,39.6999
"Pizza Hut","2017","Greenwood","US",-86.1064,39.6015
"Pizza Hut","2016","Shelbyville","US",-85.7517,39.5205
"Popeye's Chicken & Biscuits","2019","Mundelein","US",-87.9876,42.2398
"McDonald's","2019","Chicago","US",-87.6316,41.8929
"McDonald's","2016","Chicago","US",-87.6468,41.8389
"Arby's","2019","Coralville","US",-91.56543,41.68008
"BLIMPIE","2019","Coralville","US",-91.59078,41.67965
"Burger King","2017","Havertown","US",-75.2985,39.9697
"Domino's Pizza","2016","Marshalltown","US",-92.9117,42.01055
"Domino's Pizza","2017","Rising Sun","US",-76.0541,39.6969
"Hardee's","2019","Clinton","US",-90.18809,41.84542
"Hip Hop Fish & Chicken","2016","Valdosta","US",-83.2902,30.8722
"Long John Silver's","2019","Muscatine","US",-91.03145,41.45103
"Arby's","2019","Muscatine","US",-91.02683,41.45399
"Burger King","2017","Miami","US",-80.1775,25.9005
"Burger King","2017","Miami","US",-80.3274,25.8092
"Pizza Hut","2015","Sun City Center","US",-82.3777,27.7133
"Culver's","2019","Des Moines","US",-93.59614,41.53174
"Famous Dave's","2019","Des Moines","US",-93.69687,41.63982
"Waffle House","2016","Fort Pierce","US",-80.3966,27.4131
"Pollo Tropical","2015","Cape Coral","US",-81.9393,26.6676
"Domino's Pizza","2016","Pueblo","US",-104.7451,38.3326
"McDonald's","2019","Ottumwa","US",-92.41165,41.04905
"Jack in the Box","2015","Anaheim","US",-117.8889,33.841
"Long John Silver's","2015","Cedar Rapids","US",-91.63379,42.0173
"Freddy's Frozen Custard Steakburgers","2019","Council Bluffs","US",-95.83768,41.224
"Chipotle Mexican Grill","2019","Roseville","US",-121.2809,38.7895
"Moe's Southwest Grill","2019","Davenport","US",-90.51492,41.57499
"QDOBA Mexican Eats","2019","Davenport","US",-90.54749,41.55702
"Taco Bell","2017","Little Rock","US",-92.2761,34.7421
"Checkers","2019","Davenport","US",-90.55053,41.53812
"Gyro Hut","2019","Waterloo","US",-92.33726,42.48886
"Chick-fil-A","2018","Waterloo","US",-92.32998,42.4604
"Long John Silver's","2019","Waterloo","US",-92.32516,42.46367
"BLIMPIE","2019","Walcott","US",-90.78274,41.61828
"McDonald's","2017","Suitland","US",-76.9221,38.8506
"Wendy's","2017","Fairborn","US",-84.0654,39.7767
"Wendy's","2019","Troy","US",-84.212,40.0437
"Taco Bell","2016","Baldwin City","US",-95.1785,38.7815
"Golden China Restaurant","2019","Newport","US",-117.06271,48.17582
"Pizza Hut","2017","Elkhart","US",-85.9717,41.7063
"Pizza Hut","2015","Cincinnati","US",-84.4983,39.1696
"Pizza Hut","2017","Georgetown","US",-83.8883,38.8623
"Burger King","2019","Idaho Falls","US",-112.11566,43.43777
"McDonald's","2016","Lahaina","US",-156.6793,20.8778
"Panda Express","2016","Wentzville","US",-90.8762,38.815
"Dairy Queen Grill & Chill","2019","Champaign","US",-88.2763,40.1586
"Hardee's","2017","Monticello","US",-88.573,40.0273
"Panda Express","2019","Round Rock","US",-97.691696,30.555157
"Taco Bell","2015","League City","US",-95.07678,29.52078
"McDonald's","2016","Port Charlotte","US",-82.0549,27.017
"Boston Market","2016","Boca Raton","US",-80.156,26.352
"Dairy Queen Grill Chill","2019","Rigby","US",-111.91358,43.67328
"Domino's Pizza","2017","San Diego","US",-117.2333,32.8011
"El Pollo Loco","2017","Irvine","US",-117.8265,33.6923
"Arctic Circle","2019","Kuna","US",-116.40537,43.48869
"Subway","2019","Payette","US",-116.92273,44.06948
"Charley's Grilled Subs","2019","Rathdrum","US",-116.87516,47.81687
"Burger King","2019","Payette","US",-116.9227,44.07102
"Taqueria","2019","Boise","US",-116.19405,43.60721
"Jack in the Box","2019","Mountain Home","US",-115.66251,43.14158
"Carl's Jr.","2016","Los Angeles","US",-118.2875,34.0639
"McDonald's","2019","Torrance","US",-118.3541,33.8058
"Taco Bell","2019","Meridian","US",-116.41314,43.66429
"Burger Belly","2018","Boise","US",-116.19396,43.60045
"Mustard Seed","2017","Spokane","US",-117.41037,47.70197
"Subway","2017","Hayden","US",-116.79199,47.75508
"Panera Bread","2016","Madison","US",-86.7562,34.7505
"Jack in the Box","2019","Moscow","US",-117.01067,46.73402
"Dairy Queen Grill Chill","2019","Rexburg","US",-111.77794,43.83341
"SUBWAY","2016","Omaha","US",-96.1043,41.2339
"Kfc","2019","Burley","US",-113.79313,42.55771
"Jimmy John's","2019","Spokane","US",-117.36711,47.6291
"Sonic Drive-In","2019","Lenexa","US",-94.769,38.9705
"Arby's","2017","Louisville","US",-85.5101,38.2913
"Taco Bell","2016","Notre Dame","US",-86.2376,41.702
"Lenny's American Italian Fine Cuisine","2019","Cheney","US",-117.56935,47.4927
"Maple Street Bistro","2018","Spokane","US",-117.43466,47.70872
"Steak 'n Shake","2019","Valparaiso","US",-87.0338,41.4571
"Subway","2015","Highland","US",-87.4399,41.5374
"Skyline Chili","2017","Maineville","US",-84.2752,39.3095
"Chipotle Mexican Grill","2017","Cincinnati","US",-84.5206,39.1283
"KFC","2019","Nampa","US",-116.51867,43.59464
"Which Wich","2017","Meridian","US",-116.35429,43.62426
"Sbarro","2016","East Chicago","US",-87.4408,41.6544
"Cook Out","2017","Anderson","US",-82.6726,34.5489
"Tropics Bar & Grill","2017","Honolulu","US",-157.8357,21.2849
"Four-Ten Drive-In","2019","Clarkston","US",-117.05827,46.41999
"Roosters Waterfront Restaurant","2014","Clarkston","US",-117.05637,46.4264
"Roosters Landing","2019","Clarkston","US",-117.0703,46.42117
"Del Taco","2019","Nampa","US",-116.57287,43.54851
"AW All-American Food","2019","Nampa","US",-116.51867,43.59464
"Wendy's","2019","Savannah","US",-81.2566,31.9984
"TacoTime","2019","Pocatello","US",-112.45099,42.89474
"Burger King","2019","Brandon","US",-82.2869,27.9382
"Lucky Palace Chinese Restaurant","2019","Boise","US",-116.2894,43.59037
"Jersey Mike's Subs","2017","North Palm Beach","US",-80.0587,26.8516
"Subway","2016","Inverness","US",-82.3315,28.8351
"Quiznos","2017","Coeur d'Alene","US",-116.78839,47.694916
"Cafe Rio","2019","Coeur d'Alene","US",-116.79498,47.71279
"Rogers Ice Cream and Burger","2019","Coeur d'Alene","US",-116.76792,47.67307
"Scratchcdacom Company","2019","Coeur d'Alene","US",-116.77944,47.67368
"Chipotle Mexican Grill","2016","Chico","US",-121.8352,39.7344
"Domino's Pizza","2017","Gilbert","US",-111.75707,33.33657
"Subway","2019","Chandler","US",-111.84195,33.34041
"Steak Escape","2017","Chandler","US",-111.89655,33.30528
"Panda Express","2016","Pleasant Hill","US",-122.0535,37.9461
"Panda Express","2016","Thousand Oaks","US",-118.7956,34.1548
"Domino's Pizza","2015","Solvang","US",-120.1396,34.5963
"Del Taco","2016","Sacramento","US",-121.3836,38.6112
"Panera Bread","2015","Sacramento","US",-121.4159,38.582
"Freddy's Frozen Custard Steakburgers","2019","Flagstaff","US",-111.66371,35.17505
"McDonald's","2019","Flagstaff","US",-111.62691,35.19223
"Del Taco","2016","Barstow","US",-117.0824,34.852
"Panda Express","2015","Glendale","US",-112.1521,33.5239
"Church's Chicken","2015","Pensacola","US",-87.275,30.527
"Jersey Mike's Subs","2017","Glendale","US",-112.21697,33.63842
"Dairy Queen","2017","Glendale","US",-112.18691,33.6262
"Subway","2019","Deerfield","US",-87.92199,42.16897
"Burger King","2015","District Heights","US",-76.909,38.8543
"Old Peking Restaurant","2017","Oakton","US",-77.3014,38.8808
"Domino's Pizza","2019","Tinley Park","US",-87.8343,41.60158
"McDonald's","2019","Oregon","US",-89.33224,42.01236
"Burger King","2015","Detroit","US",-83.0075,42.3903
"Pizza Hut","2017","Dayton","US",-84.2415,39.6768
"Pizza Hut","2017","Fairborn","US",-84.0241,39.8291
"KFC","2019","Derby","US",-97.2744,37.5586
"Pizza Hut","2017","Carthage","US",-85.95615,36.263722
"Puffy Muffin","2016","Brentwood","US",-86.790368,36.030356
"Firehouse Subs","2017","Hermitage","US",-86.6156,36.18776
"KFC","2015","Atoka","US",-89.785957,35.445822
"Dairy Queen Grill Chill","2019","Dixon","US",-89.49603,41.86095
"Chipotle Mexican Grill","2017","Cincinnati","US",-84.2638,39.0929
"Richard's Pizza","2017","Monroe","US",-84.3445,39.4397
"Wendy's","2019","Cincinnati","US",-84.6016,39.2592
"Dairy Queen Grill Chill","2019","Greenup","US",-88.15636,39.25197
"Pizza Hut","2017","Godfrey","US",-90.19207,38.92977
"McDonald's","2016","Moline","US",-90.5053,41.4769
"Subway","2016","Gardner","US",-88.29654,41.17932
"Jimmy John's","2017","Saint Charles","US",-90.4956,38.7858
"Jimmy John's","2016","Deerfield","US",-87.9216,42.1674
"McDonald's","2017","Ina","US",-88.91075,38.15507
"Freddie's","2019","Chicago","US",-87.644,41.83783
"Burger King","2015","Valparaiso","US",-87.1396,41.5497
"Burger King","2017","Wheeling","US",-87.9276,42.139
"KFC","2016","Mount Prospect","US",-87.9411,42.0392
"Burger King","2016","Souderton","US",-75.3098,40.317
"Sbarro","2018","Gaithersburg","US",-77.2042,39.1539
"Hardee's","2016","Warner Robins","US",-83.6134,32.6287
"Subway","2016","Lakeland","US",-83.0736,31.0413
"Jimmy John's","2017","Ottawa","US",-88.84123,41.352192
"Kafein Coffee","2019","Evanston","US",-87.67916,42.04706
"Great Steak","2019","Skokie","US",-87.74895,42.05554
"Burger King","2019","Skokie","US",-87.72501,42.04106
"Potbelly Sandwich Works","2019","Skokie","US",-87.74766,42.05887
"White Castle","2017","Collinsville","US",-90.01286,38.68358
"Subway","2016","Louisville","US",-105.1384,39.9289
"Cook Out","2015","Roanoke","US",-79.95927,37.3154
"Cook Out","2016","Suffolk","US",-76.58441,36.74421
"Zaks Shack Grill Deli Takeout","2016","Lynchburg","US",-79.26176,37.315765
"Hooters","2016","Norfolk","US",-76.21,36.8618
"In-N-Out Burger","2018","Merced","US",-120.482,37.2984
"Pizza Hut","2019","Hobart","US",-87.27176,41.55119
"Mike's Drive-Up","2017","Eureka","US",-124.1751,40.8001
"Magic Foods","2017","Hampton","US",-76.39705,37.03808
"Sarku Japan","2017","Chesapeake","US",-76.22967,36.77605
"Ichiban Japanese Steakhouse","2015","Roanoke","US",-80.032217,37.247162
"Wendy's","2017","Calumet City","US",-87.52521,41.62055
"Foons Take Out Chinese Restaurant","2016","Virginia Beach","US",-76.07822,36.90975
"Jack in the Box","2016","Lake Forest","US",-117.6619,33.6702
"Sbarro","2017","Galesburg","US",-90.38772,40.97264
"Souvlaki","2015","Blacksburg","US",-80.4163,37.2299
"Carl's Jr.","2019","Alameda","US",-122.2725,37.783
"Taco Bell","2019","Effingham","US",-88.56517,39.13673
"Redrum Burger","2015","Davis","US",-121.7388,38.5403
"Long John Silver's","2019","Wood River","US",-90.07837,38.86302
"Burger King","2019","Alton","US",-90.16209,38.91833
"Sonic Drive-In","2019","Fort Smith","US",-94.386,35.297
"Domino's Pizza","2017","Fort Smith","US",-94.3375,35.3461
"Kfc","2019","Belleville","US",-89.95676,38.51671
"Kfc","2019","Saint Louis","US",-90.2441,38.59335
"Rally's","2019","Flint","US",-83.655,43.0336
"Panera Bread","2017","Fenton","US",-83.7428,42.7901
"McDonald's","2019","Comstock Park","US",-85.6639,43.039
"Wendy's","2019","Des Plaines","US",-87.89427,42.02406
"McDonald's","2016","Garden City","US",-83.3315,42.3249
"Great Steak","2019","Lombard","US",-88.010704,41.83981
"Domino's Pizza","2017","Crestwood","US",-85.4637,38.3337
"Burger King","2017","Alexandria","US",-84.3918,38.9728
"Wendy's","2019","East Peoria","US",-89.58128,40.66526
"BLIMPIE","2019","Peoria","US",-89.61479,40.698544
"Domino's Pizza","2019","Bettendorf","US",-90.5057,41.5486
"Domino's Pizza","2019","Arlington Heights","US",-87.97905,42.1115
"Burger King","2017","Addison","US",-88.0334,41.9479
"Panera Bread","2018","Glenview","US",-87.7993,42.1
"Chipotle Mexican Grill","2019","Arlington Heights","US",-87.9783,42.11136
"Jerry's Subs & Pizza","2014","Frederick","US",-77.4209,39.4302
"Steve's Hot Dogs Tower Grove","2018","Saint Louis","US",-90.23899,38.60622
"Arby's","2019","Granite City","US",-90.12335,38.72572
"SUBWAY","2017","Ocala","US",-82.0126,29.1007
"Subway","2016","Naples","US",-81.7199,26.1544
"Wendy's","2019","Tinley Park","US",-87.79448,41.55803
"BurgerFi","2017","Miami Beach","US",-80.1325,25.7838
"Popeyes Louisiana Kitchen","2019","Fairview Heights","US",-89.98534,38.5877
"Moe's Southwest Grill","2016","Boynton Beach","US",-80.0906,26.5367
"Popeyes Louisiana Kitchen","2019","Mount Vernon","US",-88.95907,38.31354
"Subway","2016","Loveland","US",-104.9866,40.4354
"Pizza Hut","2015","Merced","US",-120.4776,37.3196
"Carl's Jr.","2019","Gustine","US",-121.0151,37.1113
"Johnny's Bar Grill","2017","Puyallup","US",-122.29573,47.20104
"J C Zip's Inc","2017","Richland","US",-119.2219,46.2348
"Taco Bell","2015","Yakima","US",-120.604745,46.594758
"Taco Bell","2017","Kent","US",-122.247103,47.378959
"Taco Bell","2016","Seattle","US",-122.26467,47.519635
"Taco Bell","2017","Port Angeles","US",-123.39949,48.10689
"Taco Bell","2017","Yakima","US",-120.4959,46.6043
"Domino's Pizza","2019","McHenry","US",-88.27639,42.337906
"Pizza Hut","2016","Sunnyside","US",-119.946627,46.28842
"Pizza Hut","2017","Yakima","US",-120.4886,46.60603
"Country Boys BBQ","2016","Cashmere","US",-120.46977,47.52373
"Big Chickie","2016","Seattle","US",-122.27784,47.55217
"Taco Time","2015","Spokane","US",-117.432583,47.71576
"Taco Time","2015","Sammamish","US",-122.035389,47.613244
"Taco Time","2015","Renton","US",-122.217127,47.481376
"Taco Time","2017","Redmond","US",-122.111297,47.671191
"Taco Time","2017","Port Orchard","US",-122.631769,47.518053
"Taco Time","2015","Kent","US",-122.20269,47.371091
"Taco Time","2016","Port Angeles","US",-123.4151,48.1116
"Panda Express","2017","San Ysidro","US",-117.0318,32.5463
"Old Country Buffet","2017","Kennewick","US",-119.213414,46.226255
"Chick-Fil-A","2017","Vancouver","US",-122.5043,45.6156
"Chick-Fil-A","2018","Lakewood","US",-122.50985,47.16693
"Gyro House","2017","Federal Way","US",-122.3076,47.31318
"Syros Greek Italian Restaurant","2017","Lynden","US",-122.45083,48.9432
"Getta Gyro","2017","Vancouver","US",-122.5044,45.6211
"Dimitri's Greek Italian","2016","Ferndale","US",-122.5924,48.8473
"Chen's Restaurant","2019","Long Beach","US",-124.05399,46.35359
"Shamus's Sandwich Shoppe","2015","Spokane","US",-117.348083,47.65703
"Jimmy John's","2019","Edwardsville","US",-89.97956,38.78927
"SUBWAY","2016","San Jose","US",-121.9004,37.3075
"Dairy Queen","2017","Kankakee","US",-87.87952,41.119
"Chipotle Mexican Grill","2019","Crystal Lake","US",-88.29484,42.22657
"Pizza Hut","2019","South Holland","US",-87.60583,41.60093
"White Castle","2019","Oak Lawn","US",-87.7406,41.71994
"Burger King","2017","Auburn","US",-121.0558,38.9255
"Captain D's Seafood Kitchen","2019","Belleville","US",-89.95607,38.51665
"Big Sammy's Hot Dogs II","2017","Elgin","US",-88.33711,42.093
"Jimmy John's","2017","Redmond","US",-122.1275,47.67538
"KFC","2016","Yelm","US",-122.5911,46.9339
"KFC","2019","Colville","US",-117.923798,48.557569
"Pizza Hut","2016","Lynnwood","US",-122.32585,47.82174
"Pizza Hut","2015","Vancouver","US",-122.663512,45.668984
"Fery's Catering","2015","Spokane","US",-117.4079,47.652
"Thai Ginger-factoria","2017","Bellevue","US",-122.17,47.57688
"Taco Del Mar","2017","Federal Way","US",-122.316044,47.289366
"Jimmy John's","2017","Port Angeles","US",-123.3979,48.1061
"Jimmy John's","2017","Lakewood","US",-122.5514,47.17897
"Jimmy John's","2017","Burlington","US",-122.33526,48.45088
"Jimmy John's","2017","Spokane","US",-117.2822,47.66915
"Jersey Mike's Subs","2017","Olympia","US",-122.83218,47.04796
"Golden Teriyaki","2017","Pullman","US",-117.1717,46.7413
"SUBWAY","2017","Brewster","US",-119.72726,48.21454
"Taco Bell","2017","San Bernardino","US",-117.3343,34.162
"Chick-fil-A","2017","Vernon Hills","US",-87.94197,42.23827
"Jersey Mike's Subs","2019","Waukegan","US",-87.89509,42.34141
"Kismet Restaurant","2019","Orland Park","US",-87.86111,41.61542
"KFC","2019","Yuma","US",-114.4424,32.6685
"Great Steak","2019","Orland Park","US",-87.8444,41.62026
"Chipotle Mexican Grill","2019","Schaumburg","US",-88.14362,42.02492
"Tenders Inc","2017","Madison","US",-86.7203,34.7351
"Windy City Wieners","2019","Bloomington","US",-88.99434,40.47933
"Burger King","2019","Bloomington","US",-88.98932,40.478294
"Arby's","2016","Bridgeport","US",-83.8705,43.3529
"Krekel's Custard","2017","Decatur","US",-88.94604,39.84007
"Luigi's Italian Restaurant","2015","Spokane","US",-117.41523,47.659073
"Panera Bread","2017","Utica","US",-82.9863,42.6284
"Jimmy John's","2019","Carbondale","US",-89.21635,37.72295
"Subway","2019","Danville","US",-87.60376,40.12962
"Sonic Drive-In","2019","Smithville","US",-94.5844,39.3627
"Dairy Queen","2015","Westville","US",-86.8979,41.5406
"Skyline Chili","2019","Louisville","US",-85.6328,38.2337
"Taco Bell","2017","Highland","US",-87.4717,41.5291
"Ben's Soft Pretzels","2015","Valparaiso","US",-87.0587,41.4678
"QDOBA Mexican Eats","2017","Mason","US",-84.315,39.3086
"Epic Burger","2019","Skokie","US",-87.74766,42.05887
"Wendy's","2019","Lake Saint Louis","US",-90.7837,38.7675
"Super Taco Inc","2019","Champaign","US",-88.25134,40.14215
"KFC","2016","Altoona","US",-91.466141,44.799125
"Burger King","2017","Decatur","US",-88.942,39.8458
"Taco Bell","2017","Champaign","US",-88.24552,40.09537
"Taco Bell","2019","Rockford","US",-88.97913,42.24341
"McDonald's","2015","Monteagle","US",-85.8459,35.2415
"Taco Gringo","2019","Springfield","US",-89.64415,39.81677
"Napoleons Pizza","2017","Koosharem","US",-111.88126,38.52014
"Wienerschnitzel","2019","South Jordan","US",-111.93213,40.562
"Port of Subs","2019","Salt Lake City","US",-111.952,40.74098
"Dairy Queen","2018","Tomah","US",-90.5019,43.9724
"Vince's Pizza","2017","Beloit","US",-89.05187,42.51046
"Cook-Out","2019","Eden","US",-79.74021,36.49049
"McDonald's","2017","Martinsville","US",-79.87544,36.69614
"Billy Jack's Burger Shack","2016","Largo","US",-82.7449,27.9029
"Domino's Pizza","2017","Tooele","US",-112.29781,40.55204
"Chick-fil-A","2017","Saint Petersburg","US",-82.7396,27.7215
"Arby's","2019","Jacksonville","US",-81.5997,30.2451
"McDonald's","2019","Salt Lake City","US",-111.88802,40.73618
"McDonald's","2019","Bountiful","US",-111.89234,40.89413
"McDonald's","2015","Merced","US",-120.4846,37.3209
"Which Wich","2019","Midvale","US",-111.85844,40.62323
"Domino's Pizza","2017","Ogden","US",-111.93647,41.15123
"Taco Bell","2019","Salt Lake City","US",-111.88828,40.63738
"McDonald's","2019","Salt Lake City","US",-111.88847,40.76829
"SONIC Drive-In","2016","Cheyenne","US",-104.80211,41.11621
"Burger King","2017","Salem","US",-111.66806,40.06033
"Taco Bell","2019","Ogden","US",-112.01938,41.24492
